Date,Total tx fees (BTC),Num txs,Avg tx fee (BTC),BTC-USD,Avg tx fee (USD)
2013-01-01,23.37476946,28620.0,0.0008167284926624738,13.561,0.011075655088995807
2013-01-02,29.18198114,38986.0,0.0007485246278151131,13.4,0.010030230012722517
2013-01-03,35.68268787,41413.0,0.0008616301130079927,13.464,0.011600987841539614
2013-01-04,42.89840546,49926.0,0.0008592397840804391,13.48986,0.011591024393675351
2013-01-05,30.06402764,38931.0,0.0007722387721866892,13.548,0.010462290885585266
2013-01-06,37.02643176,34519.0,0.001072639177264695,13.52999,0.01451279734199955
2013-01-07,34.80264212,40860.0,0.0008517533558492414,13.535,0.011528481671419483
2013-01-08,29.80098536,35390.0,0.0008420736185363097,13.83,0.011645878144357164
2013-01-09,33.87855401,43335.0,0.0007817827162801431,13.87998,0.01085112846631406
2013-01-10,152.17272586,51393.0,0.002960962112739089,14.32,0.042400977454423755
2013-01-11,44.13601946,54662.0,0.0008074351370238922,14.29999,0.011546314385090288
2013-01-12,38.36175715,46836.0,0.0008190656151251175,14.34999,0.011753583386389285
2013-01-13,35.86482633,46837.0,0.0007657370525439289,14.3148,0.010961372759755833
2013-01-14,35.47591933,43799.0,0.0008099709886070459,14.3,0.011582585137080756
2013-01-15,34.17528217,45653.0,0.0007485878730861061,14.47899,0.010838796328534999
2013-01-16,40.03464889,52197.0,0.0007669913767074736,14.689,0.011266336332456078
2013-01-17,36.8345206,48021.0,0.0007670502613439953,15.39,0.011804903522084088
2013-01-18,39.75901296,50896.0,0.0007811814869537881,15.985,0.012487186068956302
2013-01-19,63.02193154,56455.0,0.0011163215222743778,15.84304,0.01768592653025386
2013-01-20,33.70685415,41636.0,0.0008095603360073014,15.89,0.012863913739156019
2013-01-21,30.62610484,41357.0,0.000740530136131731,16.98,0.012574201711516792
2013-01-22,29.87214152,40199.0,0.0007431065827508147,17.59,0.013071244790586831
2013-01-23,45.66376477,48267.0,0.0009460659409120103,17.5889,0.016640259228107256
2013-01-24,42.78012497,46607.0,0.0009178905522775549,19.18999,0.01761431051930076
2013-01-25,40.13334087,46045.0,0.0008716112687588228,18.8348,0.016416623924818678
2013-01-26,48.09323725,53420.0,0.0009002852349307375,17.61926,0.015862359628405747
2013-01-27,47.75957992,53451.0,0.0008935207932498924,17.99999,0.01608336534329013
2013-01-28,42.66449033,52321.0,0.0008154372112536075,18.45,0.015044816547629057
2013-01-29,50.78193782,53617.0,0.0009471238193110395,19.8,0.01875305162235858
2013-01-30,39.13531897,45810.0,0.0008542964193407553,19.7,0.016829639461012878
2013-01-31,42.31036818,46104.0,0.0009177157769390942,21.43,0.019666649099804787
2013-02-01,49.20923656,56756.0,0.0008670314426668547,21.3,0.018467769728804005
2013-02-02,54.79985834,58834.0,0.0009314317969201482,21.1,0.019653210915015127
2013-02-03,72.35764756,56212.0,0.0012872277727175693,20.68,0.026619870339799335
2013-02-04,47.3593669,57480.0,0.0008239277470424495,21.05,0.017343679075243562
2013-02-05,42.90852642,53445.0,0.0008028538950322762,20.79,0.016691332477721022
2013-02-06,33.47964254,44783.0,0.0007475971359667731,21.3339,0.01594916253900154
2013-02-07,45.37600821,58215.0,0.0007794556078330328,22.15,0.017264941713501677
2013-02-08,53.57266767,65928.0,0.0008125935516017474,22.15,0.0179989471679787
2013-02-09,41.81383069,50847.0,0.0008223460713513089,23.69997,0.019489577220643883
2013-02-10,43.83953143,57363.0,0.0007642475363910534,23.61458,0.018047384587909443
2013-02-11,49.32792778,58835.0,0.0008384112820599984,24.1955,0.02028578017508269
2013-02-12,48.61700477,58851.0,0.0008261032908531716,25.76997,0.021288657022187508
2013-02-13,51.50697092,57398.0,0.0008973652552353741,26.09999,0.02342122418799071
2013-02-14,49.49477446,53849.0,0.0009191400854240562,26.53092,0.0243856320751788
2013-02-15,53.36447438,57505.0,0.0009279971199026171,26.99898,0.025054975680308362
2013-02-16,53.91976276,51218.0,0.0010527502588933578,27.07009,0.028498044255766495
2013-02-17,49.1021201,50400.0,0.0009742484146825396,25.6083,0.02494884567771488
2013-02-18,39.08462929,46318.0,0.0008438324040329893,26.81565,0.02262791440520723
2013-02-19,50.51556581,55598.0,0.0009085860248570092,28.78999,0.026158182569773047
2013-02-20,48.65658234,57613.0,0.0008445417239164772,29.81231,0.025177739681332433
2013-02-21,47.39446,58996.0,0.0008033503966370602,29.80012,0.02393993822183199
2013-02-22,56.97276299,58920.0,0.0009669511709097081,30.901,0.02987975813228089
2013-02-23,49.74906996,59386.0,0.0008377238736402519,29.27998,0.024528538265709103
2013-02-24,46.36386186,57795.0,0.0008022123342849727,30.29777,0.024305244795329216
2013-02-25,64.694706,65164.0,0.0009927982628445153,30.25001,0.030032157379029215
2013-02-26,54.54951162,62005.0,0.0008797598842028868,31.179,0.027430033429561806
2013-02-27,52.05842396,62952.0,0.0008269542502223916,31.40181,0.025967860244176
2013-02-28,61.69368024,60993.0,0.0010114878795927402,33.50001,0.033884854081235594
2013-03-01,71.21074427,65797.0,0.0010822795001291853,34.87799,0.03774773358271072
2013-03-02,54.50251001,60659.0,0.0008985065696763877,34.1808,0.030711673356794672
2013-03-03,41.44089193,49631.0,0.0008349799909330861,34.10007,0.028472876139417604
2013-03-04,53.43016694,64257.0,0.0008315073367882098,36.35,0.030225291692251428
2013-03-05,51.15126817,56039.0,0.0009127798170916684,40.04,0.0365477038763504
2013-03-06,60.59100527,66437.0,0.0009120069429685265,47.5,0.04332032979100501
2013-03-07,158.50149922,62423.0,0.0025391522230588087,42.49271,0.10789545906029327
2013-03-08,55.6880887,64814.0,0.0008591984555805845,42.98,0.03692834962085352
2013-03-09,39.84122112,47671.0,0.0008357538360848314,46.01112,0.03845397004255951
2013-03-10,64.60075075,71330.0,0.0009056603217440067,46.5,0.042113204961096315
2013-03-11,56.8499929,67610.0,0.0008408518399645022,47.7397,0.04014201458435335
2013-03-12,50.36590821,44410.0,0.0011341118714253548,45.01771,0.05105511933538391
2013-03-13,63.01622716,56177.0,0.0011217442576143262,46.79999,0.05249762003890789
2013-03-14,55.59309207,58832.0,0.0009449464928950231,47.27589,0.04467318645399089
2013-03-15,62.68231527,60064.0,0.0010435920896044218,47.25005,0.04930977841341341
2013-03-16,37.94693049,43349.0,0.0008753819116934647,47.11,0.04123924185987912
2013-03-17,31.01708237,34164.0,0.0009078879045193772,47.4419,0.04307192717741783
