time,low,high,open,close,volumefrom,volumeto
1501840800,3150000,3198500,3155000,3197500,436.24,1384443720.07
1501844400,3166500,3250000,3197500,3174000,618.9,1988029219.01
1501848000,3165000,3199000,3174000,3175500,350.82,1116085542.77
1501851600,3175000,3210000,3175500,3185000,219.55,702095593.08
1501855200,3180000,3205000,3185000,3199000,121.38,387551546.58
1501858800,3185000,3228000,3199000,3208000,214.44,688064579.56
1501862400,3208000,3229500,3208000,3225000,113.89,367334181.12
1501866000,3220000,3227000,3225000,3227000,35.48,114361511.23
1501869600,3220000,3227000,3227000,3220000,25.31,81540544.67
1501873200,3190000,3221000,3220000,3192500,34.85,111678178.19
1501876800,3192500,3220500,3192500,3220500,37.48,120252773.29
1501880400,3207000,3224000,3220500,3222500,44.27,142451799.49
1501884000,3203500,3225500,3222500,3210000,59.86,192504038.46
1501887600,3209500,3228500,3210000,3224000,117.57,378641245.65
1501891200,3224000,3250000,3224000,3250000,233.06,754958626.8
1501894800,3241000,3288000,3250000,3278000,303.86,993551461.63
1501898400,3272000,3389000,3278000,3389000,753.64,2511167680.56
1501902000,3370000,3561500,3389000,3456500,2339.23,8109868673.71
1501905600,3456000,3519000,3456500,3500000,826.63,2886496790.83
1501909200,3481000,3506000,3500000,3490000,313.7,1095532231.82
1501912800,3487500,3530000,3490000,3529000,412.85,1446326446.89
1501916400,3480000,3529500,3529000,3483500,310.96,1088097283.09
1501920000,3470000,3557500,3483500,3537500,531.8,1870898108.87
1501923600,3518000,3648000,3537500,3590000,713.3,2567831940.55
1501927200,3518500,3626000,3590000,3601500,637.64,2281453135.91
1501930800,3506500,3601500,3601500,3506500,357.21,1271249238.08
1501934400,3500000,3558500,3506500,3548000,295.99,1047542304.7
1501938000,3530000,3568000,3548000,3563000,166.83,591902244.77
1501941600,3550000,3589000,3563000,3589000,200.38,714870415.12
1501945200,3545000,3598500,3589000,3557000,210.59,754000735.45
1501948800,3550000,3645000,3557000,3630000,327.67,1183556603.52
1501952400,3601000,3655000,3630000,3640000,362.26,1316380508.41
1501956000,3640000,3664500,3640000,3652500,115.88,423047644.48
1501959600,3638000,3670000,3652500,3650000,79.26,289746625.8
1501963200,3642500,3669000,3650000,3669000,102.03,373374368.26
1501966800,3575000,3669000,3669000,3631500,172.41,625717764.08
1501970400,3624000,3684500,3631500,3684500,234.13,856159712.37
1501974000,3645000,3705000,3684500,3705000,298.96,1101888427.08
1501977600,3700000,3800000,3705000,3760000,433.21,1625951187.82
1501981200,3716000,3784000,3760000,3720500,394.02,1480093292.54
1501984800,3640000,3723000,3720500,3640000,376.06,1382909054.3
1501988400,3571000,3648000,3640000,3617000,415.76,1500728137.91
1501992000,3617000,3667500,3617000,3630000,138.2,503800737.81
1501995600,3570500,3649000,3630000,3609000,212.08,765019189.94
1501999200,3601500,3633000,3609000,3630000,116.53,422140824.73
1502002800,3565000,3649000,3630000,3578500,202.74,731470130.27
1502006400,3538500,3589000,3578500,3572500,248.86,885727569.26
1502010000,3562500,3617500,3572500,3602000,180.54,649327649.24
1502013600,3580500,3602000,3602000,3602000,67.55,242961511.64
1502017200,3590500,3619500,3602000,3593500,120.16,433502142.29
1502020800,3590500,3620000,3593500,3618000,123.11,444215659.73
1502024400,3601000,3620000,3618000,3619000,113.08,408562272.4
1502028000,3616000,3696000,3619000,3682500,300.31,1100726954.59
1502031600,3645500,3687000,3682500,3664000,185.17,679216006.1
1502035200,3651000,3700000,3664000,3700000,255.83,941688633.24
1502038800,3670000,3750000,3700000,3700000,324.96,1207508841.25
1502042400,3682000,3724500,3700000,3711500,31.12,115360953.07
1502046000,3690000,3711500,3711500,3710000,22.32,82671733.51
1502049600,3691000,3713000,3710000,3691000,45.91,170203292.6
1502053200,3660000,3709500,3691000,3675500,74.38,273547273.5
1502056800,3675500,3686000,3675500,3677500,68.29,251280427.94
1502060400,3630000,3682500,3677500,3640000,154.59,565061099.32
1502064000,3621000,3651000,3640000,3625000,109.18,396878519.69
1502067600,3600000,3644500,3625000,3630000,192.51,696118962.39
1502071200,3615500,3668000,3630000,3655000,214.58,783267552.44
1502074800,3655000,3684500,3655000,3675500,190.97,700966451.48
1502078400,3650000,3675500,3675500,3666000,126.75,464418939.88
1502082000,3654000,3684500,3666000,3684000,154.96,569579276.41
1502085600,3683500,3700000,3684000,3690000,192.06,708878736.22
1502089200,3685500,3699500,3690000,3692000,201.89,745389259.82
1502092800,3687000,3729000,3692000,3718000,304.79,1130881777.91
1502096400,3710500,3749500,3718000,3746000,258.94,967496461.11
1502100000,3710000,3754500,3746000,3750000,311.41,1165449057.66
1502103600,3747500,3833000,3750000,3784000,579.86,2196509527.73
1502107200,3784000,3867500,3784000,3863000,779.01,2979056902.81
1502110800,3810500,3864500,3863000,3833500,526.26,2020066040.53
1502114400,3792500,3844500,3833500,3830000,379.07,1447817021.51
1502118000,3800500,3830000,3830000,3823500,172.81,659454528.68
1502121600,3802000,3838500,3823500,3804500,151.78,580551968.79
1502125200,3758000,3812000,3804500,3760000,103.36,391087193.14
1502128800,3750000,3781000,3760000,3755000,70.02,262956677.39
1502132400,3738000,3789000,3755000,3789000,45.44,170618995.12
1502136000,3765500,3813000,3789000,3798000,69.05,261687145.39
1502139600,3787500,3829500,3798000,3826500,129.56,494131794.61
1502143200,3817000,3836500,3826500,3831500,216.8,830455768.14
1502146800,3829500,3875000,3831500,3869500,380.31,1464834919.25
1502150400,3782000,3879500,3869500,3837000,349.19,1339676976.1
1502154000,3801000,3839000,3837000,3833500,259.46,992993393.3
1502157600,3800000,3869000,3833500,3864000,455.02,1750732592.59
1502161200,3859500,3899000,3864000,3890000,408.01,1582536380.3
1502164800,3865000,3897500,3890000,3893000,418.37,1624537622.2
1502168400,3846500,3894000,3893000,3868500,454.5,1757895623.68
1502172000,3860000,3885000,3868500,3879000,378.66,1466367483.92
1502175600,3870000,3886000,3879000,3881000,199.22,772805859.71
1502179200,3881000,3948500,3881000,3948500,715.96,2808071896.17
1502182800,3889000,3958000,3948500,3932000,550.28,2164464369.67
1502186400,3890000,3938000,3932000,3901500,443.44,1733839259.72
1502190000,3894000,3929500,3901500,3916500,274.45,1072839611.11
1502193600,3893000,3928500,3916500,3896000,278.18,1087837421.58
1502197200,3801000,3900000,3896000,3830000,695.84,2684385588.28
1502200800,3810500,3874500,3830000,3836000,370.98,1425332142.65
1502204400,3830500,3871000,3836000,3862500,306.49,1182086850.02
1502208000,3810500,3862500,3862500,3845500,236.65,906640137.9
1502211600,3836500,3868000,3845500,3867500,117.94,454459610.59
1502215200,3840500,3867500,3867500,3853000,58.77,226535637.49
1502218800,3853000,3898500,3853000,3878500,128.92,500575286.46
1502222400,3870500,3895000,3878500,3871000,107.11,415696512.07
1502226000,3815500,3874500,3871000,3847000,260.83,1003020747.02
1502229600,3840500,3895000,3847000,3894000,226.69,877228454.37
1502233200,3860000,3909000,3894000,3867500,235.63,916606408.63
1502236800,3850000,3884500,3867500,3859000,343.94,1329747885.26
1502240400,3836500,3865000,3859000,3836500,259.23,998403872.47
1502244000,3827000,3877000,3836500,3865000,393.44,1514611471.03
1502247600,3845000,3882000,3865000,3845000,301.74,1165315204.17
1502251200,3838000,3859500,3845000,3838500,387.95,1491871334.81
1502254800,3820000,3848000,3838500,3840000,210.79,807869819.01
1502258400,3834000,3855000,3840000,3854500,227.15,872925807.31
1502262000,3820500,3859000,3854500,3846500,272.64,1046279600.69
1502265600,3842000,3855000,3846500,3842000,121.65,468235212.11
1502269200,3770000,3846500,3842000,3772000,355.32,1353895519.87
1502272800,3640000,3796000,3772000,3751000,1070.37,3978666242.27
1502276400,3682000,3779000,3751000,3756000,291.24,1090942890.13
1502280000,3728000,3769000,3756000,3754000,280.17,1050720862.61
1502283600,3739000,3764500,3754000,3748000,211.24,792784799.61
1502287200,3650500,3748500,3748000,3661000,385.75,1426322100.9
1502290800,3661000,3748500,3661000,3738000,242.85,903060606.5
1502294400,3711000,3749000,3738000,3741000,96.77,361303980.71
1502298000,3736500,3763500,3741000,3759500,86.93,325917469.3
1502301600,3753000,3769000,3759500,3768500,58.49,219930909.29
1502305200,3768000,3793000,3768500,3792000,135.77,512872768.09
1502308800,3790000,3829500,3792000,3826000,199.76,760591872.33
1502312400,3818500,3885000,3826000,3852000,557.39,2146835222.51
1502316000,3759500,3852000,3852000,3788500,191.03,727037573.79
1502319600,3780000,3849500,3788500,3800500,211.32,808041073.2
1502323200,3780000,3821500,3800500,3794500,130.24,494834870.03
1502326800,3790000,3835500,3794500,3826000,181.3,691334917.79
1502330400,3771000,3828000,3826000,3800000,180.45,686486519.75
1502334000,3768000,3800000,3800000,3781500,161.08,609640841.83
1502337600,3780000,3805000,3781500,3799500,240.1,910430474.96
1502341200,3788500,3835000,3799500,3831000,326.42,1244503315.97
1502344800,3816000,3848500,3831000,3827000,221.54,848408033.87
1502348400,3818000,3865000,3827000,3860000,377.44,1453288578.74
1502352000,3833500,3865000,3860000,3847000,270.33,1040654827.47
1502355600,3847000,3869000,3847000,3861000,280.44,1082748809.04
1502359200,3846000,3862000,3861000,3846000,186.6,719573758.8
1502362800,3846000,3857000,3846000,3849000,134.54,518272547.13
1502366400,3833500,3852000,3849000,3844500,167.13,642282119.7
1502370000,3834000,3849500,3844500,3844500,62.61,240686344.89
1502373600,3842000,3878500,3844500,3875000,285.2,1102130851.33
1502377200,3857000,3879000,3875000,3878500,155.55,602243725.37
1502380800,3874000,3886500,3878500,3882500,91.81,356234752.19
1502384400,3862500,3882500,3882500,3873500,57.74,223475030.71
1502388000,3855000,3878500,3873500,3855000,55.84,215698400.37
1502391600,3840000,3881000,3855000,3851000,108.58,419108858.2
1502395200,3851000,3886000,3851000,3883000,90.16,349471161.81
1502398800,3870000,3889000,3883000,3870000,99.19,385238973.62
1502402400,3858500,3882500,3870000,3880000,96.07,371843769.05
1502406000,3867000,3885000,3880000,3868500,130.55,506146890.97
1502409600,3859500,3880000,3868500,3877000,133.06,514935365.08
1502413200,3870000,3888500,3877000,3888500,201.09,780111705.01
1502416800,3885000,3909500,3888500,3909500,276.41,1077035004.65
1502420400,3900000,3915000,3909500,3914000,298.67,1167353127.14
1502424000,3901000,3916000,3914000,3915000,186.06,727694286.9
1502427600,3911000,3970000,3915000,3962000,494.51,1949630944.29
1502431200,3930500,3986500,3962000,3945000,466.94,1847599365.62
1502434800,3945000,4069500,3945000,3998000,613.64,2449848436.02
1502438400,3955500,4001000,3998000,3979500,426.91,1699041569.74
1502442000,3972500,4001000,3979500,3989000,377.34,1506037185.53
1502445600,3984500,4019500,3989000,3999500,438.84,1756876252.63
1502449200,3981000,4011500,3999500,4011500,361.45,1445302752.41
1502452800,4010500,4090000,4011500,4088500,665.59,2701224021.83
1502456400,4046000,4098500,4088500,4088500,583.77,2380833384.78
1502460000,4073000,4109500,4088500,4093500,474.96,1941718610.2
1502463600,4078500,4097000,4093500,4087500,317.67,1299383513.39
1502467200,4010000,4087500,4087500,4022500,293.33,1189226663.32
1502470800,4022500,4066500,4022500,4059000,89.12,361378574.28
1502474400,4043000,4069500,4059000,4056500,52.97,215018055.18
1502478000,4056500,4068000,4056500,4068000,29.01,117794652.54
1502481600,4065000,4092500,4068000,4086000,69.47,283809021.78
1502485200,4085000,4175000,4086000,4175000,333.6,1374812642.52
1502488800,4140000,4187000,4175000,4178000,323.91,1351048333.91
1502492400,4150500,4199500,4178000,4182000,499.4,2087983774.25
1502496000,4167000,4204000,4182000,4169500,372.5,1558927510.59
1502499600,4120000,4184000,4169500,4120000,381.46,1586715641.03
1502503200,4111000,4179500,4120000,4175000,288.49,1198411430.32
1502506800,4165500,4195000,4175000,4195000,166.15,694652299.27
1502510400,4184000,4264500,4195000,4261000,509.1,2149008213.93
1502514000,4208000,4263000,4261000,4256000,441.61,1874522990.53
1502517600,4231000,4385000,4256000,4338000,776.11,3359963854.86
1502521200,4338000,4409000,4338000,4376000,668.17,2920731887.76
1502524800,4263500,4376000,4376000,4302500,585.22,2528174085.02
1502528400,4280000,4359000,4302500,4344500,541.37,2340108714.55
1502532000,4276500,4350500,4344500,4308500,504.9,2177670836.03
1502535600,4265500,4318500,4308500,4293500,457.07,1961137178.44
1502539200,4285000,4335500,4293500,4294000,327.89,1410909503.9
1502542800,4276000,4310000,4294000,4310000,192.03,824333801.57
1502546400,4310000,4349000,4310000,4333500,390.99,1692890252.06
1502550000,4330000,4440000,4333500,4427000,796.14,3495709386.08
1502553600,4390500,4504500,4427000,4415000,1040.61,4640827290.61
1502557200,4360000,4467000,4415000,4437000,554.54,2450609671.9
1502560800,4400000,4465000,4437000,4453000,186.49,828540102.87
1502564400,4441500,4472000,4453000,4468000,81.57,363622387.44
1502568000,4360000,4476000,4468000,4374000,239.08,1052630962.87
1502571600,4359500,4450000,4374000,4425000,241.33,1064298648.14
1502575200,4409000,4455000,4425000,4434000,147.26,651216029.89
1502578800,4423000,4490000,4434000,4480000,350.04,1563243219.79
1502582400,4478500,4591000,4480000,4590000,1149.59,5220221978.11
1502586000,4590000,5024500,4590000,4750500,2971.96,14165178775.2
1502589600,4590500,4870000,4750500,4800500,2241.44,10689827153.05
1502593200,4690500,4830000,4800500,4719500,792.3,3781323608.59
1502596800,4608000,4782000,4719500,4731500,965.02,4521487854.83
1502600400,4650000,4749000,4731500,4677000,592.23,2778328281.55
1502604000,4631000,4799000,4677000,4799000,666.2,3136346664.48
1502607600,4750000,4849000,4799000,4818000,935.65,4499636930.09
1502611200,4810500,4880000,4818000,4840000,739.75,3586311072.83
1502614800,4750000,4862000,4840000,4756000,423.21,2032598482.2
1502618400,4650500,4787000,4756000,4771500,865.27,4088242711.93
1502622000,4550000,4783000,4771500,4648000,924.02,4300173800.09
1502625600,4311000,4650000,4648000,4449000,1447.52,6457628268.71
1502629200,4390500,4695000,4449000,4650000,915.03,4192698875.82
1502632800,4548500,4650500,4650000,4590000,629.35,2890379982.6
1502636400,4571500,4679000,4590000,4640000,511.97,2370221117.23
1502640000,4611500,4682000,4640000,4670000,215.94,1006251093.06
1502643600,4600000,4684500,4670000,4628000,283.55,1312776344.41
1502647200,4628000,4695000,4628000,4690500,97.81,456912221.94
1502650800,4602000,4690500,4690500,4629000,73.52,341719593.4
1502654400,4621000,4681000,4629000,4657000,100.85,470306798.06
1502658000,4657000,4788500,4657000,4750500,401.22,1896882586.69
1502661600,4693500,4795000,4750500,4749000,428.91,2041338884.39
1502665200,4670500,4755000,4749000,4723500,453.92,2138522303.72
1502668800,4700500,4769500,4723500,4731000,415.55,1971511994.62
1502672400,4697500,4749500,4731000,4710000,314.3,1486656730.41
1502676000,4648000,4730000,4710000,4674000,585.29,2740702767.02
1502679600,4570000,4674000,4674000,4589500,574.75,2653046250.96
1502683200,4581000,4689000,4589500,4679500,413.18,1922902071.36
1502686800,4640000,4689000,4679500,4640000,260.24,1213499411.6
1502690400,4627500,4697000,4640000,4693000,266.71,1244083567.01
1502694000,4671500,4709000,4693000,4681000,234.85,1101477094.11
1502697600,4681000,4777500,4681000,4750000,686.77,3253869734.34
1502701200,4729000,4810000,4750000,4807000,1069.91,5117853696.91
1502704800,4756000,4848500,4807000,4817000,694.25,3340813803.79
1502708400,4751000,4826000,4817000,4767000,473.64,2265297534.37
1502712000,4751000,4817500,4767000,4805000,456.86,2189047844.89
1502715600,4790000,4883000,4805000,4847500,1323.09,6403627172.16
1502719200,4844500,4935000,4847500,4870000,1708.57,8364264778.99
1502722800,4840000,4928500,4870000,4877000,1214.8,5936543912.73
1502726400,4867500,4915000,4877000,4908000,625.09,3061235555.99
1502730000,4899000,4940000,4908000,4920000,462.25,2276318585.6
1502733600,4908000,4935000,4920000,4931500,129.04,634976628.88
1502737200,4877500,4932500,4931500,4877500,115.62,566138327.93
1502740800,4869500,4912000,4877500,4903500,133.38,652662399.34
1502744400,4900500,4936000,4903500,4920000,172.62,849839848.06
1502748000,4881000,4926500,4920000,4905500,249.58,1224059522.86
1502751600,4895000,4960000,4905500,4960000,447.89,2208047287.54
1502755200,4958500,4997500,4960000,4997000,838.98,4182077597.04
1502758800,4980000,5069500,4997000,5059500,961.38,4816019827.69
1502762400,5050000,5149000,5059500,5119000,1757.08,8967801578.14
1502766000,5060500,5140000,5119000,5108500,1021.9,5218815007.28
1502769600,5000000,5113500,5108500,5050000,1113.43,5628520025.82
1502773200,5020000,5094500,5050000,5050500,724.75,3669480489.24
1502776800,4891000,5057500,5050500,4969000,1069.19,5306889895.9
1502780400,4910000,4998000,4969000,4983000,719.22,3570933244.65
1502784000,4955000,5075000,4983000,4955500,974.68,4885068015.41
1502787600,4854000,4988000,4955500,4879000,827.2,4066347785.27
1502791200,4661000,4901000,4879000,4832000,2098.68,10069470369.9
1502794800,4789000,4880000,4832000,4843000,645.7,3121222455.03
1502798400,4795000,4860000,4843000,4800000,598.28,2881393851.55
1502802000,4650000,4820000,4800000,4650000,987.74,4658962556.53
1502805600,4520000,4700000,4650000,4649500,1249.03,5763141151.62
1502809200,4623000,4780000,4649500,4723500,767.83,3619585090.61
1502812800,4700000,4798000,4723500,4774000,499.3,2371495442.81
1502816400,4772000,4845000,4774000,4818000,162.25,782279883.69
1502820000,4818000,4818000,4818000,4818000,0,0
1502823600,4818000,4818000,4818000,4818000,0,0
1502827200,4818000,4818000,4818000,4818000,0,0
1502830800,4818000,4844500,4818000,4840000,35.02,169384969.67
1502834400,4820000,4945000,4840000,4923000,442.84,2160804640.65
1502838000,4839000,4935000,4923000,4873000,366.09,1783582116.62
1502841600,4850000,4923000,4873000,4879000,516.18,2524391846.72
1502845200,4833500,4887000,4879000,4880000,333.93,1622816626.35
1502848800,4758000,4880000,4880000,4773000,458.07,2205532080.45
1502852400,4760000,4825500,4773000,4789500,290.62,1393978981.33
1502856000,4726000,4790000,4789500,4753500,281.22,1338886020.14
1502859600,4660000,4760500,4753500,4682500,693.46,3265592749.06
1502863200,4621500,4812500,4682500,4800000,852.17,4023293231.94
1502866800,4770000,4839500,4800000,4775500,521.42,2503803436.91
1502870400,4750000,4855000,4775500,4850500,455.55,2192747965.83
1502874000,4806000,4855000,4850500,4836000,314.71,1521551348.55
1502877600,4786500,4844000,4836000,4790000,278.06,1338563933.51
1502881200,4720000,4795500,4790000,4767000,515.64,2452964476.38
1502884800,4730000,4810500,4767000,4810500,465.18,2221566372.43
1502888400,4773000,4815500,4810500,4791500,419.53,2011744669.04
1502892000,4765000,4800000,4791500,4780000,235.85,1127843278.83
1502895600,4780000,4940000,4780000,4902500,1196.9,5839385892.29
1502899200,4866000,4943000,4902500,4882000,619.99,3047270952.09
1502902800,4870500,4900000,4882000,4883000,203.84,995953723.58
1502906400,4820000,4900000,4883000,4900000,157.33,765439845.03
1502910000,4874000,4901500,4900000,4900000,65.66,321334978.37
1502913600,4900000,4945500,4900000,4942500,217.55,1072345111.18
1502917200,4905500,4946000,4942500,4913000,298.82,1472632647.28
1502920800,4865500,4913500,4913000,4904500,285.13,1393819220.73
1502924400,4895000,4962000,4904500,4949000,433.6,2142056102.15
1502928000,4911000,4967000,4949000,4937500,305.69,1510665492.4
1502931600,4920000,4965000,4937500,4927000,298.27,1474277771.51
1502935200,4888000,4937000,4927000,4933500,346.89,1705303814.6
1502938800,4886000,4937500,4933500,4907000,363.15,1779719689.77
1502942400,4884000,4929500,4907000,4912000,209.77,1028595310.7
1502946000,4911000,4933000,4912000,4929000,263.45,1297901471.99
1502949600,4910000,4950000,4929000,4930000,276.46,1363554712.24
1502953200,4910500,4948500,4930000,4944000,288.1,1419848705.76
1502956800,4942500,4965000,4944000,4943500,365.13,1808836087.82
1502960400,4940000,5010000,4943500,5008500,908.3,4533424355.72
1502964000,4985000,5030500,5008500,5018000,474.13,2372064077.5
1502967600,4980500,5049000,5018000,4980500,641.61,3223699601.8
1502971200,4980000,5020000,4980500,5008000,306.39,1532056613.7
1502974800,5001500,5049000,5008000,5048000,399.74,2008313880.35
1502978400,5022500,5048000,5048000,5025500,387.4,1951197685.43
1502982000,4911500,5036500,5025500,4928500,527.38,2629603873.35
1502985600,4895000,4958000,4928500,4956000,563.16,2774741141.42
1502989200,4888000,4958500,4956000,4888000,237.84,1169713245.12
1502992800,4855000,4940000,4888000,4861500,266.3,1301228169.56
1502996400,4850000,4946500,4861500,4931000,295.52,1446640267.25
1503000000,4880000,4958000,4931000,4950000,123.36,607299214.42
1503003600,4940000,4970000,4950000,4940000,195.49,968397961.79
1503007200,4905000,4950000,4940000,4924500,181.29,892928668.94
1503010800,4860000,4948000,4924500,4860000,335.66,1645678564.83
1503014400,4860000,4940000,4860000,4885500,714.8,3506524704.4
1503018000,4850000,4915000,4885500,4900000,516.45,2516801245.93
1503021600,4870000,4935000,4900000,4879000,403.01,1975026475.61
1503025200,4870000,4920000,4879000,4900000,255.31,1249771145.17
1503028800,4869500,4907000,4900000,4898000,214.29,1047156425.69
1503032400,4888000,4930000,4898000,4911000,251.86,1237728762.6
1503036000,4902000,4915000,4911000,4910000,186.32,914596551.16
1503039600,4896500,4914000,4910000,4912500,236.65,1161399235.55
1503043200,4871000,4917500,4912500,4890000,293.2,1435827022.28
1503046800,4874500,4909000,4890000,4904500,218.56,1069860451.77
1503050400,4902000,4950000,4904500,4929000,407.88,2011568397.47
1503054000,4908500,4940500,4929000,4925500,172.94,852165989.94
1503057600,4900000,4938000,4925500,4904000,208.59,1026445788.76
1503061200,4874000,4919500,4904000,4884500,401.65,1963747131.36
1503064800,4860000,4898500,4884500,4890000,381.6,1861061047.56
1503068400,4874000,4900000,4890000,4885000,217.28,1061420210
1503072000,4860000,4895500,4885000,4866000,224.72,1095463833.63
1503075600,4820000,4882500,4866000,4820000,379.79,1840497153
1503079200,4789500,4830000,4820000,4789500,315.25,1514228289.65
1503082800,4750000,4839500,4789500,4800500,301.88,1442041020.15
1503086400,4700000,4810000,4800500,4700000,374.66,1775819374.15
1503090000,4690000,4756500,4700000,4735000,635.06,2999418705.61
1503093600,4727000,4880000,4735000,4784000,591.68,2847847296.76
1503097200,4773000,4839000,4784000,4777000,302.7,1454073253.57
1503100800,4764500,4868000,4777000,4820000,494.86,2383076632.98
1503104400,4780500,4858500,4820000,4798000,222.99,1076132659.31
1503108000,4791500,4839500,4798000,4830500,202.48,974478940.89
1503111600,4772000,4838500,4830500,4777500,200.75,963325577.87
1503115200,4760500,4799000,4777500,4772500,119.53,571637293.11
1503118800,4705000,4776500,4772500,4710000,388.11,1839399276.41
1503122400,4686000,4779000,4710000,4686000,485.56,2290399603.53
1503126000,4647500,4722500,4686000,4722500,637.77,2983245475.94
1503129600,4700500,4780000,4722500,4700500,544.13,2581097004.73
1503133200,4700000,4764000,4700500,4740000,305.08,1445643546.59
1503136800,4690000,4750000,4740000,4711500,830.75,3920097479.83
1503140400,4610000,4730000,4711500,4658000,799.52,3730294882.11
1503144000,4621000,4842500,4658000,4763500,1425.87,6746798750.79
1503147600,4717000,4810000,4763500,4720500,500.55,2386609431.84
1503151200,4710000,4798500,4720500,4744500,514.8,2446487406.79
1503154800,4722500,4782500,4744500,4760000,456.93,2172941366.65
1503158400,4730500,4814500,4760000,4750000,457.67,2188225852.69
1503162000,4741000,4780000,4750000,4778000,121.51,578556106.08
1503165600,4761000,4800000,4778000,4781500,201.57,963913949.48
1503169200,4740500,4822500,4781500,4780500,157.43,754180013.29
1503172800,4770000,4820000,4780500,4812000,61.71,295581260.09
1503176400,4774500,4850000,4812000,4784000,180.16,869223549.34
1503180000,4764000,4850000,4784000,4849000,209.69,1012464799.9
1503183600,4781500,4900000,4849000,4793000,534.3,2593004790.36
1503187200,4750000,4825000,4793000,4790000,483.49,2313119403.63
1503190800,4755000,4797500,4790000,4797500,236.26,1128436412.92
1503194400,4780000,4806500,4797500,4780000,186.26,892637285.95
1503198000,4779000,4799500,4780000,4782500,103.85,497403113.14
1503201600,4771500,4818500,4782500,4804000,189.02,907031183.72
1503205200,4791000,4840000,4804000,4800500,346.97,1673396478.92
1503208800,4785000,4827000,4800500,4800000,184.5,886782617.05
1503212400,4790000,4817500,4800000,4803000,198.41,952068370.45
1503216000,4802500,4815000,4803000,4814000,101.44,487953229.19
1503219600,4791000,4814000,4814000,4793500,100.3,481432618.93
1503223200,4793500,4810000,4793500,4794000,124.21,596643565.15
1503226800,4772000,4800000,4794000,4786500,196.69,940859087
1503230400,4775000,4800000,4786500,4790000,138.03,660781462.47
1503234000,4769000,4801000,4790000,4776000,115.98,554932761.72
1503237600,4760000,4776000,4776000,4766500,141.06,672642775.02
1503241200,4750000,4776500,4766500,4768000,210.65,1002467448.87
1503244800,4736500,4777000,4768000,4758500,127.1,604187255.6
1503248400,4725000,4777500,4758500,4737000,102.68,487370015.23
1503252000,4730500,4797000,4737000,4776000,57.57,273972247.34
1503255600,4722500,4800000,4776000,4765000,97.56,465270620.83
1503259200,4744000,4772500,4765000,4772500,58.41,277722328.13
1503262800,4744500,4776500,4772500,4767500,42.02,199840130.77
1503266400,4756500,4779500,4767500,4770000,99.68,475781246.44
1503270000,4722500,4779000,4770000,4727500,205.8,977673095.83
1503273600,4722000,4749000,4727500,4725000,116.15,549748569.89
1503277200,4717500,4735000,4725000,4726000,148.15,699639605.46
1503280800,4705000,4732000,4726000,4709500,169.08,797579410.5
1503284400,4702000,4720000,4709500,4717000,136.95,645157518.94
1503288000,4710500,4730000,4717000,4716000,134.58,635378675.5
1503291600,4632000,4720000,4716000,4665000,610.86,2852847976.53
1503295200,4602000,4717000,4665000,4679000,667.98,3101855992.84
1503298800,4623500,4719000,4679000,4671000,446.75,2084989622.22
1503302400,4648000,4696000,4671000,4690000,294.88,1377238974.32
1503306000,4682500,4750000,4690000,4739000,454.41,2146690042.23
1503309600,4700000,4744000,4739000,4720500,303.41,1432550489
1503313200,4645000,4732500,4720500,4650000,335.06,1571042026.95
1503316800,4645000,4709000,4650000,4660500,366.36,1711415979.12
1503320400,4614500,4660500,4660500,4618500,499.91,2314696555.21
1503324000,4611000,4641000,4618500,4639000,347.87,1609375919.51
1503327600,4630500,4659500,4639000,4633000,229.02,1064088411.99
1503331200,4615000,4633500,4633000,4621000,149.89,692570631.42
1503334800,4550000,4621000,4621000,4553000,331.38,1520115443.36
1503338400,4510000,4596000,4553000,4575000,471.22,2145603831.92
1503342000,4541000,4599000,4575000,4565500,72.34,330304168.57
1503345600,4500500,4582000,4565500,4513000,307.08,1389191937.87
1503349200,4513000,4627000,4513000,4623000,234.84,1073013121.46
1503352800,4514000,4623000,4623000,4540000,327.89,1495217345.03
1503356400,4520500,4550000,4540000,4523500,29.82,135237817.89
1503360000,4370000,4523500,4523500,4381000,334.12,1497960600.48
1503363600,4296000,4381000,4381000,4320500,412.75,1787969095.07
1503367200,4308000,4590000,4320500,4392000,620.69,2764519235.04
1503370800,4340000,4430000,4392000,4352000,367.1,1611783370.25
1503374400,4162500,4361500,4352000,4170000,640.53,2733313299.65
1503378000,4084000,4400000,4170000,4315000,979.45,4143183463.24
1503381600,4315000,4444000,4315000,4361000,141.07,621771903
1503385200,4274500,4419500,4361000,4380000,530.06,2310825734.54
1503388800,4320500,4444000,4380000,4387000,375.08,1647343641.05
1503392400,4380000,4540000,4387000,4533000,885.86,3954481032.38
1503396000,4460000,4559500,4533000,4460000,405.25,1821428877.79
1503399600,4455000,4530000,4460000,4498000,480.8,2156976607
1503403200,4442000,4519000,4498000,4495000,390.85,1752061192.59
1503406800,4461000,4506000,4495000,4462500,193.89,870544002.62
1503410400,4411000,4499500,4462500,4423500,165.79,737451424.63
1503414000,4422000,4489000,4423500,4422000,154.74,689738702.69
1503417600,4400000,4457000,4422000,4427500,218.2,964999199.07
1503421200,4426000,4500000,4427500,4479000,336.46,1504707620.48
1503424800,4469000,4600000,4479000,4570000,318.83,1450953629.01
1503428400,4524000,4618500,4570000,4617500,123.9,567046182.93
